content,toxic,source
兄弟们面对现实吧。,0,ToxiCN
对啊，仔细想想得啥样的女生才能找黑人啊😅,1,ToxiCN
湾区女性也不都是漂亮的吧，长相普通的怎么办？忽然想到新问题，为什么颜值低的湾区男码农不去整容？因为女方经济优越，所以高帅人好有情调没钱也可以是吗？,0,CHSD
等消灭舔狗龟男的时候。,1,CHSD
给你一根甘蔗，你像它那样啃我看看 ， 明明啃的是澳门手信街的蛋卷。,0,CHSD
我一山东人我觉得大学的简称能重名是一件很正常的事情，这完全跟两个学校谁更厉害毫无关系的，不知道为什么这都能吵起来甚至上升到地域歧视、高校鄙视链[流泪][白眼][白眼],0,CHSD
跟角色男女有什么关系？说的怎么有点恶心呢,0,CHSD
原谅？😆什么🐢楠,1,ToxiCN
女权组织都批判。。。什么成分？,0,ToxiCN
我就很想问同性恋一句，为什么你们大多数需要腐女来支持同性恋平等而不是你们自己来呢（我承认确实有勇敢的人在站出来发声，但比起腐女来说就太少了）,1,ToxiCN
台湾一些艺人确实很恶心，来大陆圈钱，回去就开始各种鄙视，还有支持台独，不认可自己是中国人。这些艺人非常会包装自己。眼瞎才会觉得他们爱中国，他们是爱人民币。,1,CHSD
别人不知道，但我身上切身经历过三个韩国人的歧视跟辱骂，而且都是没做错任何事情。,1,CHSD
绝对不接受这种女性,1,ToxiCN
你不后悔就好，如果他确实洁身自好品学兼优问题不大。不过你既然说出来了，少不得要有人评论，比如我思想上就接受不了这种事（虽然这是种族歧视，但是我确实歧视有狐臭的人，价值观定型了改不了的，仍然庆幸自己没被公知洗脑觉得外国更好，宁可做一个种族歧视者😅）你不用管评论里说什么，没有狐臭长得好品学兼优的外国人是可以谈恋爱的，但社会到了一个关键节点，迫切需要破除迷信权威，就比如今天拜登拉稀这件事，真假不重要，让美利坚成为笑话，挖苦他在金毛面前标记领地的行为，可以破除人们思想上的枷锁。如果不是激烈的反对劣质外国人，公知的声音就会占领舆论😆你要谈个小李子或者孔雀那个颜值的外国人，评论区将铺满酸柠檬并祝贺你为国争光，,1,ToxiCN
黑人问题上詹姆斯明显比伊布更有发言权，反对种族歧视和反抗种族歧视是两码事，虽然我不太喜欢詹姆斯，可就这点，他比乔丹和科比都做得多，不管是出于什么目的,0,CHSD
来了，基蛆无非就是在网上吠而已现实生活中谁都知道这是不健康不正常的,1,ToxiCN
楼主应该是苏北的🤭,0,ToxiCN
西交堕落主要是地理因素，陕西人口三千万，只有江苏三分之一，经济落后，做成这样纯属不易。今年开始搬去创新港，只会更加好。不用妄自菲薄！,0,CHSD
亚裔带节奏，老美跟着嘲讽罢了，小丁打的确实不错,0,CHSD
我要有长的这么好看的女朋友，我做梦都能笑醒。[赞同][赞同][赞同],0,CHSD
黑人妹子好看多了哎，比白人有味道,0,CHSD
打架怎么对比出厉害呢，哪里没有勇夫呢？坑外地人也许会存在，不同言语必然的，动手多动口少，，，，，广东人口才差，不像北人能说会唱。,1,CHSD
香港脚歧视内地所有人,1,CHSD
要看你屁股哪里，你是北京穷人，还是河北穷人。户籍制度摆明歧视河北人。,1,CHSD
可是楼主你不是依旧不喜欢男生吗，很多时候这种东西只是让他找到真正的自己罢了。迷茫在所有人的一生中是很正常的事，难道说因为周围的人都很厉害，我有一段时间感觉自己很废物，所以大家都不能把自己会的东西搬到台面上吗？正确认识自己是人一生中很重要的一门课程。,0,ToxiCN
当然是江省了,0,ToxiCN
标签是会越贴越多的,0,ToxiCN
讨论黑命贵不如讨论为什么黄命贱。,1,CHSD
越仇女的男人，越会鉴婊。越爱女的男人，鉴婊能力越差。,1,CHSD
如果我在那里直接把车加足马力直接撞上过去,0,ToxiCN
女⭕️师和泥鸽。导致艾资也不少,1,ToxiCN
一般的同你是察觉不出来的[蹲]，女装大佬不一定是同🤔,1,ToxiCN
就别人嫁给黑人白人跟你们有什么关系，值得开个帖子来说吗？娶国外女性的男人你们要不要也批判一下？虽然我不喜欢黑人，但是别人喜欢哪国人是别人的自由，出了事她们自己会承担，你们有什么资格指手画脚？,1,CHSD
所有的黑都是出自于嫉妒。,0,ToxiCN
别的回答都是父母偏心弟弟，一想到中国重男轻女的家庭大有人在，那我没问题了,0,CHSD
我比较期待漫威什么时候推出一部黄种人的超级英雄电影/滑稽,0,CHSD
黄种人偏向灵活，,0,CHSD
来呀 说男性几万人被家暴赶紧上数据呀，上海报告里四百多个女性受害者你嫌太少是不是？报告里有多少男性是被女性暴力的你倒是拿出来呀,0,CHSD
女人看女人眼光就是毒辣！,1,CHSD
黑性旺盛，完全不讲道义，坏人一个,1,ToxiCN
郭楠不配，还是乌干达适合你~,1,ToxiCN
强奸幼女是直男?女权癌世界都是什么东西,1,CHSD
你要的证据来咯。毕竟我们不会乱造谣别人,0,ToxiCN
楼主这讽刺太有力度把跪虫族和国际鬼子虫类及其它们后代虫混描写淋漓尽致,1,ToxiCN
男朋友？对不起我是单身狗,0,CHSD
我指的北非就是非洲北部……其实更多的法国黑人是来自西非原来传统殖民地，但其实都差不多啦,0,CHSD
黑人真的长得不好看，连黑人模特我都觉得不在我的审美点上,1,CHSD
我脑子清楚，只做自己女人的狗,1,ToxiCN
“你别说”这个表达就不是四川话，“你莫说”才是,0,CHSD
自己的钱，想怎么花还得给别人解释“买那个不行，不值得，性价比不高”，你就没想过那是你的钱，你想怎么花他凭什么管？别说是花一万买个电脑，我就是花一万买个内裤为什么要给你解释？更可怕的是，很多男人看着这种逻辑竟然觉得“扬眉吐气”，颇有一种奴隶偷吃了两块饼觉得自己赚了的意思,0,ToxiCN
你是一只羊。 你喜欢被夸长得胖乎乎，听话又温顺吗？,1,CHSD
黑人犯罪率远远大于其他肤色人种虽然有很多普通人，但是这个危险的概率太高了,1,ToxiCN
因为地域黑跟种族主义性质差不多，基本上就是没事找事。,1,CHSD
笑死，我反正没见过这种事。很奇怪，我身边重男轻女的人家也不是没有，但是偏心成你这样的真是没见过，到底是谁的问题呢？,0,CHSD
为啥是山东呢，几十年前山东人闯东北，现在也有东北人来山东的。,0,ToxiCN
你知道福建那么好的位置为什么穷吗？,0,CHSD
口罩之下的真面目！,0,ToxiCN
看片都不看黑人,1,ToxiCN
东北人才不这样 别特么地域黑,0,CHSD
还有我青海大学,0,CHSD
我这暴脾气，谁要敢这样说我媳妇儿，二话不说上去肯定几个耳光，什么？男人不能打女人？打的就是她。素质？这样一个傻逼，居然让我跟她谈素质？,0,CHSD
大家看到了吧，说台湾人诈骗人员比例高是拉仇恨！不允许讨论事实情况。也对，毕竟台湾人认为诈骗大陆不叫骗，能搞到钱叫有本事！,0,CHSD
但是女性就业歧视怎么解决？企业单位会觉得你会生二胎三胎，根本不会雇佣你，把女性赶回去做家庭主妇，,1,CHSD
浙江一样分浙南浙北，只不过没江苏分得那么明显，因为苏北是北方，像河南，苏中是淮人，苏南是吴人。浙北浙南都是吴人，但浙北是平原，浙南是山区,0,ToxiCN
其实我倒是对黑人和白人没啥感觉，但我绝对不会娶。首先和黑人之类的外国人在一起肯定会有很大的外在压力，但这些压力都顶住了，付出了那么多后为什么还会分手呢？1.真心相爱，性格不合？但早干嘛去了，非要滚过床单才这么想。2.接受不了黑人的习俗？黑人的习俗比之前承受的压力都可怕？那我更不能理解最初为什么要选黑人了。这些不应该在滚床单之前就做好调查的么？3.尝试一下黑人的滋味？这更可怕，放荡不羁爱自由？那相亲对象知晓详情紧急避险不是理所当然的么。4.被诱惑？钱？身份？还是可以在朋友圈炫耀外国男友，鹤立鸡群的优越感？发现黑人不能够满足需求果断分手，寻找下家。我知道我可能将这些女性看的过于阴暗。但我还是会这么想。这样的结婚对象你会要吗？反正我不会。,1,ToxiCN
是那个倒贴40万还只能成为小老婆的那个吗😅,0,ToxiCN
相互之间也黑不起来哈哈,0,ToxiCN
他对妻子不负责任，像陌生人，对孩子很好；,1,ToxiCN
它怎么不动了？！😭,0,ToxiCN
没有广东人伍连德治好东北鼠疫没有广东人罗登贤创立东北抗联现在还能让你在这敲键盘骂广东人？那个高举大旗的不会是你吧？🤭,1,ToxiCN
答主说的没错哈哈，嫁给印度人逻辑也印度化了,0,CHSD
那南方人都烦东北人也是有原因的吗？,1,ToxiCN
这代表着黄种人的高度，一个我们同种族未曾达到的高度，在所有黄种人的心目中，他就应当是最好的,0,CHSD
去过东南亚几个国家，对当地的人种有一点粗浅的认识。,0,CHSD
幕刃罢了，你不娶，我不娶，连20块钱都不值,1,ToxiCN
我倒是不歧视有过黑人男朋友的女性。因为这属实光宗耀祖了，还敢歧视！,1,ToxiCN
原来是亚裔,0,CHSD
我们东北都是黑社会，谁敢在我面前吃我客户？,0,CHSD
枪毙他，他是中华民族的罪人！！！,1,ToxiCN
就好比体格也是一样，黄种人是体格比较弱小的，智商却是最高的，所以说有得有失，不用什么都一定要比欧美强。,0,CHSD
中国男在欧美女性中总体是性吸引力不高 但这也要看个人 你自己有魅力自然会有人喜欢你 我的意见也是中国男 不要管的太宽了 中国女生又不是你们的私有物品个人资源 世界那么大多去看看 你找到外国妹妹了 就不会管东管西了 提升自己是重点 不尊重女性很傻,0,ToxiCN
地域歧视或者说人品和一个人成功与否联系不大 爱因斯坦还歧视中国人黑人呢 不照样是物理大牛,0,CHSD
就是歧视咱们吗在日本妹子眼中咱们男的甚至不如非洲人,1,CHSD
狗带风向是一回事，女性群体中一部分跟狗走那是另一回事🤔你觉得呢,1,ToxiCN
跟女权废什么话，徒增流量，直接举报啊,1,ToxiCN
现在你还是处男,0,CHSD
这不狠正常吗。,0,ToxiCN
澳门镜湖医院官网,0,CHSD
就你这个东北人素质低这句话就足以证明你的素质智商眼界都没高到哪去。一个东北人打人就可以说整个东北三省的人素质低，照你这么说，每个省市都有杀人犯，全中国都特么是杀人犯啊，不要地域黑,0,CHSD
我裂开了，🤣🤣🤣，都2022年了还有地域歧视还在这无脑黑，生为河南人感到难过，生为中国人感到悲哀,1,ToxiCN
因为我有私心，林依晨是我的女神,0,CHSD
不是苏北口音。。。。不像啊！有点模仿没模仿好的感觉，听了特别扭,0,CHSD
我有个发现，大部分反对同性恋的人很少有支持吃狗肉的，可能它们觉得一边反对同性恋一边支持吃狗肉显得很分裂。可我不同，我觉得同性恋很恶心，但支持吃狗肉。,1,ToxiCN
希望他们孩子能有父亲一起过父亲节吧😆,1,ToxiCN
特别讨厌她！别人说她跳的不好还要怼回去，还要拉黑人家，恶心,0,CHSD
同东北人。男票福建人。现在在福建。好巧,0,CHSD
像毛的黄种人，古埃及是埃塞俄比亚人，乍一看好像是有点像亚洲黄种人， 最像的还是非洲的埃塞俄比亚人， 古埃及绝对和现在的埃塞俄比亚人种一样， 那雕像的相貌和现在埃塞俄比亚人太像了，面部非常扁平， 黄种人一点都不像古埃及,0,CHSD
有記載過奧斯曼使節向印度人稱“印度斯坦土地不及羅馬帕迪沙 (Padishar-i Rum) 治下土地十分之一”，而使節自稱羅馬人 (Rumi),0,CHSD
中华terf宫本家一口一个生育导致玻璃天花板，然后真的推荐她们放弃生育的时候又开始跳脚了。,1,ToxiCN
舍得给女孩子花钱的不一定爱，不舍得花钱的肯定不爱,1,ToxiCN
锡克族是印度人里少有的比较负责的群体了,0,CHSD
绝对不可能，当然避免被喷，我觉得在讨论接受与黑人处过的女孩前，先问清楚她为毛非得和黑人处，以及后来处不了分手的原因。,1,ToxiCN
